user_hash,aggro_control,tempo_value,risk,greedy_eff,n_games
46B0FDE764B5F3948106719B8026CF2F,-0.49051018258235507,0.1765919400903503,-0.1340642841697962,-0.32404019156134034,518
484CE0F8E1A123CEC8682A11FB1366E0,0.3313811091985115,-0.920978842776539,0.5107760767636417,-0.7614965721806822,31
4B86A3C261DF9A344C2790D9F087B0AE,0.7447624490068238,0.54063317871154,0.9976527628225084,-0.7238976291993386,239
4D239C1EA31D6E5619B2D86473A91146,0.9077779780323919,0.722045234723271,0.7445256635156052,-0.6440149707592996,37
50CE79252F6AECE65A900C2C66FEEBE3,0.46566188908516665,0.5617461259709754,0.34651641798965427,-0.6307224358060418,123
520989A6C54D4C564231D2024D5635D8,0.45887967606179336,0.8282840888198434,0.1271854754392378,-0.15298767112318035,37
5331B79F0B581EE92AE4E4567A253B6A,0.24640344424292945,0.7845610201220491,0.46907635853092305,0.28507949711911007,236
55AB2ADA7FB211E6292DDC73C0FB2B45,0.06753984583040412,0.6419917332713493,-0.6677601694315359,-0.3062075379274087,17
55B9BFF41992D4CB6262E52EEEDA10B4,-0.9608807581838488,-0.9804705672101977,-0.8432760050963639,0.983974007001837,33
58C888572FE027C1FAC56783A58A7649,-0.4474344925628609,-0.39779286259631247,0.16245137682200136,0.8449390185852976,104
5A2A39E6E9507C45EA8C3DAEA7F8519D,-0.41314420147525516,-0.7757314043191376,-0.27422258907848895,0.3773373432161363,105
5DA18F38F10DDB2CD740F68781831FE2,0.43447518932183277,-0.6831815781498137,-0.368613073353336,0.2708336546590125,15
5E9F9BFE0764E15F28F5DFC4CE4DBE14,0.8971570410685032,0.5393035250951259,0.9016622050938768,0.31471179052771264,34
5FD8F6816683357E12989E6E21583728,-0.288345753166766,-0.11995075586426376,-0.15504867362667274,0.38007040391856234,67
5FED09A38E1809E4E1EFA10C03545BCD,0.8863883072149217,0.7047740473061396,0.9381888159130615,-0.8428252003528609,43
60CFABDFE51C2D97B88948D11AEE066C,-0.4669855792395238,0.692948124486548,-0.3726801400622565,-0.19531906009375014,76
613D0C19DD5157C604AD55924E4B802A,-0.09267657361873378,0.22398081945839554,-0.1736444851434776,-0.5015611070002173,47
6339E35E1A605B833045DF0FF158A0E2,-0.8630042798284122,-0.8857268801533585,0.022004451121043756,0.9888710212948172,338
63A6F720E6AE67A22F7843D6E05C92C6,-0.7255032724035365,-0.4987453862130058,-0.6969621458842488,0.4716999175455137,67
63BE699C66E59D8F16DD53BE2625941D,0.5440713390568056,0.37820555458394384,-0.517477316154975,-0.5513033948270724,345
668E13AEDEF99027EFF18815FEF5DC80,-0.09182649639945153,0.0854794315928071,0.18918934853737232,0.5852734870868005,19
66FFB43E8DB8910A32FB03BD640103F6,-0.48462206215992853,-0.25033970958536905,-0.5456476711828556,0.38220170947891846,40
69A338D02ADBCA97E28846EDEF41C26B,-0.327947184529774,0.17970940892921197,-0.29323641893608654,0.4575922263723009,439
6BC17739283EE7A7DC9E21DFD4C7D220,0.04338636556785073,0.6670301388086097,-0.24557795813690694,0.01675992895668304,879
6FF524F3DC4EC7BB729377768CE615CF,0.2612913367056951,0.6154291027891283,-0.5285145133431539,-0.6102271973248077,55
72C514DAC36734CADDC31AFDD2594510,0.3282403654192684,0.22215132077518263,0.6687115875592893,0.6422235536564341,25
747B9D4D4158872C2DDD67B542081539,-0.0599908726427408,0.5911345394566289,-0.3857962848654186,0.2973523569718105,137
7860E2B701EEA4CBB0E4F1985021EFCF,0.05351921154550014,-0.745137679770888,-0.9583804153124945,0.4223880969680789,54
853B97737D848AE2F22D60931C888CB3,0.18746893125863584,0.5072523194068146,0.649572863976426,-0.10702485849645171,286
8561442F9B693BAEE3823627A8D7617E,-0.7655906028479337,-0.3144950720970519,0.296528691612295,-0.20314434930017583,73
8863CAB9F29423EC070294F932BCCACE,0.7552526380903817,0.3000918448480661,0.33640056708137867,-0.8202105644624751,251
8ABEF83D8CCB9AEF0197A84CB05E1663,0.3660564781302769,0.37208021375085,-0.5887355086283296,-0.6830953371693702,19
8AC5B63993F6C94B19B7CF68806BE38A,0.46578755316472853,0.21388418556584687,-0.7831395295666439,-0.5277404117902024,254
8D117600AEBA71D6445899E4618FFA73,0.26954558770211606,0.018551758467025153,-0.7274082399978412,-0.5261752061930813,16
8F0940CEAB1D7AE7CEE4AA192B1EF127,0.6260633271156507,0.7169833035759661,0.4238710267033777,-0.2619812192780829,249
